TDEP        DTCO       DTSM       PR         TICO       TISS       TVDBML             VP         VPVS       VS
2099.9125977 -9999      -9999      -9999      -9999      -9999      -96.09309290981007 -9999      -9999      -9999     
2143.652   -9999      -9999      -9999      -9999      -9999      -52.35395400439021 -9999      -9999      -9999     
2143.804   -9999      -9999      -9999      -9999      -9999      -52.20161154512432 -9999      -9999      -9999     
2143.957   -9999      -9999      -9999      -9999      -9999      -52.04926908604243 -9999      -9999      -9999     
2144.109   -9999      -9999      -9999      -9999      -9999      -51.89692662714371 -9999      -9999      -9999     
2144.262   -9999      -9999      -9999      -9999      -9999      -51.7443400298738 -9999      -9999      -9999     
2144.414   -9999      -9999      -9999      -9999      -9999      -51.59199757134168 -9999      -9999      -9999     
2144.566   -9999      -9999      -9999      -9999      -9999      -51.43965511299393 -9999      -9999      -9999     
2144.719   -9999      -9999      -9999      -9999      -9999      -51.28731265483025 -9999      -9999      -9999     
2144.871   -9999      -9999      -9999      -9999      -9999      -51.13472605829485 -9999      -9999      -9999     
2145.024   -9999      -9999      -9999      -9999      -9999      -50.98238360049817 -9999      -9999      -9999     
2145.176   -9999      -9999      -9999      -9999      -9999      -50.83004114288422 -9999      -9999      -9999     
2145.328   -9999      -9999      -9999      -9999      -9999      -50.67769868545469 -9999      -9999      -9999     
2145.481   -9999      -9999      -9999      -9999      -9999      -50.52535622820877 -9999      -9999      -9999     
2145.633   -9999      -9999      -9999      -9999      -9999      -50.37276963259347 -9999      -9999      -9999     
2145.786   -9999      -9999      -9999      -9999      -9999      -50.22042717571502 -9999      -9999      -9999     
2145.938   -9999      -9999      -9999      -9999      -9999      -50.06784058046689 -9999      -9999      -9999     
2146.091   -9999      -9999      -9999      -9999      -9999      -49.91549812395629 -9999      -9999      -9999     
2146.243   -9999      -9999      -9999      -9999      -9999      -49.76315566762977 -9999      -9999      -9999     
2146.395   -9999      -9999      -9999      -9999      -9999      -49.6108132114851 -9999      -9999      -9999     
2146.548   -9999      -9999      -9999      -9999      -9999      -49.45822661697404 -9999      -9999      -9999     
2146.7     -9999      -9999      -9999      -9999      -9999      -49.30588416119812 -9999      -9999      -9999     
2146.853   -9999      -9999      -9999      -9999      -9999      -49.15354170560535 -9999      -9999      -9999     
2147.005   -9999      -9999      -9999      -9999      -9999      -49.00119925019701 -9999      -9999      -9999     
2147.157   -9999      -9999      -9999      -9999      -9999      -48.84885679497186 -9999      -9999      -9999     
2147.31    -9999      -9999      -9999      -9999      -9999      -48.69627020138098 -9999      -9999      -9999     
2147.462   -9999      -9999      -9999      -9999      -9999      -48.54392774652459 -9999      -9999      -9999     
2147.615   -9999      -9999      -9999      -9999      -9999      -48.39158529185052 -9999      -9999      -9999     
2147.767   -9999      -9999      -9999      -9999      -9999      -48.23924283736127 -9999      -9999      -9999     
2147.919   -9999      -9999      -9999      -9999      -9999      -48.08665624450669 -9999      -9999      -9999     
2148.072   -9999      -9999      -9999      -9999      -9999      -47.93431379038537 -9999      -9999      -9999     
2148.224   -9999      -9999      -9999      -9999      -9999      -47.78197133644682 -9999      -9999      -9999     
2148.376   -9999      -9999      -9999      -9999      -9999      -47.62962888269355 -9999      -9999      -9999     
2148.529   -9999      -9999      -9999      -9999      -9999      -47.47704229057612 -9999      -9999      -9999     
2148.681   -9999      -9999      -9999      -9999      -9999      -47.32469983718949 -9999      -9999      -9999     
2148.834   -9999      -9999      -9999      -9999      -9999      -47.17235738398817 -9999      -9999      -9999     
2148.986   -9999      -9999      -9999      -9999      -9999      -47.02001493097007 -9999      -9999      -9999     
2149.138   -9999      -9999      -9999      -9999      -9999      -46.86767247813553 -9999      -9999      -9999     
2149.291   -9999      -9999      -9999      -9999      -9999      -46.71508588693911 -9999      -9999      -9999     
2149.443   -9999      -9999      -9999      -9999      -9999      -46.56274343447249 -9999      -9999      -9999     
2149.596   -9999      -9999      -9999      -9999      -9999      -46.41040098219032 -9999      -9999      -9999     
2149.748   -9999      -9999      -9999      -9999      -9999      -46.25805853009264 -9999      -9999      -9999     
2149.901   -9999      -9999      -9999      -9999      -9999      -46.10547193963299 -9999      -9999      -9999     
2150.053   -9999      -9999      -9999      -9999      -9999      -45.95312948790277 -9999      -9999      -9999     
2150.205   -9999      -9999      -9999      -9999      -9999      -45.80078703635704 -9999      -9999      -9999     
2150.358   -9999      -9999      -9999      -9999      -9999      -45.64844458499537 -9999      -9999      -9999     
2150.51    -9999      -9999      -9999      -9999      -9999      -45.49585799527333 -9999      -9999      -9999     
2150.663   -9999      -9999      -9999      -9999      -9999      -45.34351554427955 -9999      -9999      -9999     
2150.815   -9999      -9999      -9999      -9999      -9999      -45.19117309347027 -9999      -9999      -9999     
2150.967   -9999      -9999      -9999      -9999      -9999      -45.0388306428446 -9999      -9999      -9999     
2151.12    -9999      -9999      -9999      -9999      -9999      -44.88648819240252 -9999      -9999      -9999     
2151.272   -9999      -9999      -9999      -9999      -9999      -44.73390160360413 -9999      -9999      -9999     
2151.425   -9999      -9999      -9999      -9999      -9999      -44.58155915353047 -9999      -9999      -9999     
2151.577   -9999      -9999      -9999      -9999      -9999      -44.42921670364121 -9999      -9999      -9999     
2151.729   -9999      -9999      -9999      -9999      -9999      -44.27687425393687 -9999      -9999      -9999     
2151.882   -9999      -9999      -9999      -9999      -9999      -44.12428766587486 -9999      -9999      -9999     
2152.034   -9999      -9999      -9999      -9999      -9999      -43.97194521653846 -9999      -9999      -9999     
2152.187   -9999      -9999      -9999      -9999      -9999      -43.81960276738655 -9999      -9999      -9999     
2152.339   -9999      -9999      -9999      -9999      -9999      -43.66726031841913 -9999      -9999      -9999     
2152.491   -9999      -9999      -9999      -9999      -9999      -43.51467373109563 -9999      -9999      -9999     
2152.644   -9999      -9999      -9999      -9999      -9999      -43.36233128249614 -9999      -9999      -9999     
2152.796   -9999      -9999      -9999      -9999      -9999      -43.20998883408069 -9999      -9999      -9999     
2152.948   -9999      -9999      -9999      -9999      -9999      -43.05764638585015 -9999      -9999      -9999     
2153.101   -9999      -9999      -9999      -9999      -9999      -42.90530393780325 -9999      -9999      -9999     
2153.253   -9999      -9999      -9999      -9999      -9999      -42.75271735140344 -9999      -9999      -9999     
2153.406   -9999      -9999      -9999      -9999      -9999      -42.60037490372538 -9999      -9999      -9999     
2153.558   -9999      -9999      -9999      -9999      -9999      -42.44778831769455 -9999      -9999      -9999     
2153.711   -9999      -9999      -9999      -9999      -9999      -42.29544587038573 -9999      -9999      -9999     
2153.863   -9999      -9999      -9999      -9999      -9999      -42.14310342326095 -9999      -9999      -9999     
2154.015   -9999      -9999      -9999      -9999      -9999      -41.99076097632064 -9999      -9999      -9999     
2154.168   -9999      -9999      -9999      -9999      -9999      -41.8381743910288 -9999      -9999      -9999     
2154.32    -9999      -9999      -9999      -9999      -9999      -41.68583194445735 -9999      -9999      -9999     
2154.473   -9999      -9999      -9999      -9999      -9999      -41.53348949807035 -9999      -9999      -9999     
2154.625   -9999      -9999      -9999      -9999      -9999      -41.38114705186785 -9999      -9999      -9999     
2154.777   -9999      -9999      -9999      -9999      -9999      -41.22880460585027 -9999      -9999      -9999     
2154.93    -9999      -9999      -9999      -9999      -9999      -41.07621802148092 -9999      -9999      -9999     
2155.082   -9999      -9999      -9999      -9999      -9999      -40.92387557583128 -9999      -9999      -9999     
2155.235   -9999      -9999      -9999      -9999      -9999      -40.77153313036699 -9999      -9999      -9999     
2155.387   -9999      -9999      -9999      -9999      -9999      -40.6191906850868 -9999      -9999      -9999     
2155.54    -9999      -9999      -9999      -9999      -9999      -40.46660410145729 -9999      -9999      -9999     
2155.692   -9999      -9999      -9999      -9999      -9999      -40.3142616565468 -9999      -9999      -9999     
2155.844   -9999      -9999      -9999      -9999      -9999      -40.16191921182038 -9999      -9999      -9999     
2155.997   -9999      -9999      -9999      -9999      -9999      -40.00957676727843 -9999      -9999      -9999     
2156.149   -9999      -9999      -9999      -9999      -9999      -39.85699018438793 -9999      -9999      -9999     
2156.302   -9999      -9999      -9999      -9999      -9999      -39.70464774021524 -9999      -9999      -9999     
2156.454   -9999      -9999      -9999      -9999      -9999      -39.5523052962275 -9999      -9999      -9999     
2156.606   -9999      -9999      -9999      -9999      -9999      -39.39996285242383 -9999      -9999      -9999     
2156.759   -9999      -9999      -9999      -9999      -9999      -39.24762040880463 -9999      -9999      -9999     
2156.911   -9999      -9999      -9999      -9999      -9999      -39.09503382683923 -9999      -9999      -9999     
2157.063   -9999      -9999      -9999      -9999      -9999      -38.94269138358889 -9999      -9999      -9999     
2157.216   -9999      -9999      -9999      -9999      -9999      -38.79034894052388 -9999      -9999      -9999     
2157.368   -9999      -9999      -9999      -9999      -9999      -38.63800649764296 -9999      -9999      -9999     
2157.521   -9999      -9999      -9999      -9999      -9999      -38.48541991641788 -9999      -9999      -9999     
2157.673   -9999      -9999      -9999      -9999      -9999      -38.33307747390715 -9999      -9999      -9999     
2157.825   -9999      -9999      -9999      -9999      -9999      -38.18073503158045 -9999      -9999      -9999     
2157.978   -9999      -9999      -9999      -9999      -9999      -38.02839258943954 -9999      -9999      -9999     
